id,text,polarization,back_translated
swa_564ff07e88c32ac3e8739c6edeee233e,ukabila haujawahi saidia maskini watu kama ndio hutumia kwa ubinafsi wao tribalism,1,Watu wa makabila hawajawahi kuwasaidia watu maskini kama hivyo kutumia ubinafsi wao tribalism
swa_f3ab6c6f6b291a1043f8d8bbc6d76800,hawa wagenicjui mbona hawakukam sato warudi kwao,1,Watu hawa hawajui kwa nini hawakutumia wanyama nyumbani.
swa_8918cbcf7d6ec960996f941a17a2ea49,watajua hawajui nomorealgorithims no more vifarangavyakompyuta nasaforchange,1,Wanajua hawajui algorithms nomoreal hakuna tena kuku kompyuta nasaforchange
swa_e9c9ed8ada3425ddb8e3247e23468b90,welcome back kiongozi na usikuwe mbwa tena,1,Karibu nyuma Kiongozi na si kuwa mbwa tena
swa_180b3969c8a92ce2f318c2cce796cba6,wakenya msilale bado mapambano kill all leavenone,1,Kenya bado kulala vita kuua wote chachu
swa_102686c2e86192e85ea3ed1abc01642b,wewe ni wetu moses kuria moseskuria,1,Wewe ni Musa yetu curie curie moseskuria
swa_2c5f31b351e848f8334dc60e5daeda85,jane mbona hawa jamaa wanaingilia waluhya hivyo ama ni juu ya ugali,1,"Jane, kwa nini watu hawa wote wanakuja hapa kwa uchangamfu?"
swa_814d76cc82cd141e26789301494256d8,hawa ni waluhya wa ugali,1,Hao ni Wagauli wapya.
swa_a8ad3b002f87745a4c3bea85b7bfd9af,yenyewe hawa watu hawaambi waluhya vipoa kiambu county,1,yenyewe watu hawa hawaelewi baridi baridi counties
swa_d778191ee369c4897032c63aa8738d36,wako wapi wale watu wa luolivesmatter kushinda za makabila mengine,1,Wapi wale watu wa ushindi luolivesmafuta ya makabila mengine
swa_a5e5023c17d8c7239d53cccd6017cca2,waluhya tumekukosea nini mjinga wewe,1,"Tumefanya kosa, wewe mpumbavu"
swa_9202ef75e7d325d3685bb8e89d543695,wanabiashara kizungu ni ya pesa pole,1,Wafanyabiashara weupe hupata pesa polepole.
swa_171997fed6b2da71f55cbfe51daad490,wanadhani ww ni refugee wanachukiwa,1,Wanafikiri WWF ni mkimbizi anayechukiwa.
swa_22dffeb4dc7b9df85fc0f8a02ebeb64d,wanyakyusa origino wote majina yao huanza na kip,1,Wapishi wote wa asili wana majina yanayoanza na kip.
swa_eb1dff68cb59671798949b1a2dbddf8e,waogeleaji wako mombasa baana wengine manangaa tu,1,Waogeleaji wako ni kundi la wavulana wengine.
swa_8518c7599b1f75b920aa8e23d5af3042,watu wapende lugha yaort wajaluo hawa,1,Watu wanapenda lugha ya Yort watu hawa Naluo
swa_994fd2f1f64a31f30ef7146d7ca05672,nani ni this kimani ngunjiri arrest kimaningunjiri,1,Ni nani huyu psychic scammers kukamatwa intrusive
swa_afe6c44d4381ce4e11d1c4cf29c9ac25,why do people hatekikuyus wivu nayo,1,Kwa nini watu hawawi na wivu
swa_03ee9829caeb5991d59f1c1b086800e2,Umesema makabila mengine ni wajinga tu,1,Ulisema makabila mengine ni wajinga tu
swa_29ebbc37021375a858fb098b85628d8f,wakutoa huwa hawasemi mjomba weee wakisii ni matako sana,1,"Wale wanaotoa hawana kusema ""Mshangazi"" na wao ni cheeky sana."
swa_1e59a43320b4787b7e980934e0b31bd9,listers warudi kwao mapema,1,Orodha hizo zinarudi nyumbani mapema
swa_0af9d5b907bca8bbbd1c0162ba03b83d,hawa watachoka tuu warudi kuuliza pesa ya kazi noreformsnoelections,1,Hao watapata tu uchovu wa kurudi kuomba fedha kwa ajili ya kazi na mageuzi.
swa_b1fa2d23eaeb56111f302af7a5ac7988,hawa watu warudi kwao wanakatalia nn kwetu i thot east or west home is best,1,Watu hawa kwenda nyumbani wao ni kukaa na sisi.
swa_4c2f981b71564634b7bae523a716304e,this is sick lol rt wakimbizi warudi kwao hata me najaribu kurudi kwenye nilitoka the vagina,1,Hii ni mgonjwa lol Rt wakimbizi kurudi nyumbani kwao hata mimi ninajaribu kupata nyuma ambapo mimi alikuja kutoka kwa uke
swa_98a1fa51d623e30f9476892a2e4c0890,young african sports club yanga funga hao zamalek goli tu warudi kwao misri kufanya fujo in swedi mwinyi voice,1,Young Afrika michezo klabu Yang kufunga Zamalek mabao hayo tu kurudi nyumbani kwao katika Misri kufanya janga katika Sweden
swa_e1f511d45d693eb76e557e080446d340,hawa watu warudi kwao wapike,1,Watu hawa huenda nyumbani na kupika.
swa_6a52271a1a4d7db72a5f9c065b17d4ca,simba sc team funga hao yanga goal warudi kwao jangwani wakalime mpunga,1,Timu ya Lion SC iliwazuia wanyama hao kurudi jangwani na kupanda mchele
swa_d6ee92c4e0c8f141cdf4e2ac2124220a,wue chill lakini wakificha chokoras wangeficha hadi ngoma za jaguar hizo zinaeza tuma investors warudi kwao,1,"Kuua baridi, lakini kuficha chokoras."
swa_ad3a43370e9c5621e6b598a0829c7750,walevi wote waende kwao china,1,Wale wanywaji wote huenda nyumbani China
swa_1944632ebd65687fe2cf451a9cb44721,belgium piga hao marekani warudi kwao wajiandae na vita iraki,1,Ubelgiji inawaalika Wamarekani kurudi nyumbani ili kujitayarisha kwa vita vya Iraq
swa_59067163438e9cba9532e2dbae9275c2,woyoooooopiga hao wanafiki nafiki warudi kwao,1,Wanaogopa kuwaua wanafiki na wanafiki ili kurudi nyumbani.
swa_f9b54ac46b45aa357d8c1fe91daa9f42,ndio warudi kwao kwani hawana asante,1,Wao kwenda nyumbani kwa sababu hawana shukrani.
swa_5b6404d452bf0e174494e141b6d56b21,na unga mkono kabisa warudi kwao,1,Na mkono kamili kurudi nyumbani kwao.
swa_f6e6ba325afb1c3aa69f6cfdcd825523,amavubi funga hao warudi kwao,1,Na walio kufa watafunga na kurudi nyumbani mwao.
swa_78b5f5800d8f05af3aef8f750567126c,so ana taka aje watu wahame warudi kwao,1,Kwa hiyo anataka watu warudi nyumbani.
swa_c3007746ecf29bcd2fd076a46d8b933b,hehe watu hao wapumbavu warudi kwao,1,Wafundishe watu hao wa kupumbavu kwenda nyumbani
swa_d6b324c1f08025bd28f3b8dcc73d8cd4,Walevi wote warudi kwao,1,Wale wanywaji wote wanarudi nyumbani kwao
swa_441d3e68c32e5e9efae8825038b87640,hawa watu wa naibery warudi kwao msa z gonna b evil for the nxt two days cc,1,Watu hawa kutoka Naibery ni kwenda kurudi nyumbani MSZ itakuwa mbaya kwa siku mbili zijazo CC
swa_873ab38e68e117ac57ee3d8656464e79,wakimbizi warudi kwao hata me najaribu kurudi kwenye nilitoka the vagina,1,Wakimbizi kurudi nyumbani hata mimi kujaribu kurudi ambapo mimi alikuja kutoka kwa uke
swa_55bd23bc442f912f53381db333d2568d,wacha warudi kwao wateseke na wenzao,1,"Na warudi nyumbani kwao, na wateseke pamoja na wenzao."
swa_70df724bca6a1722af2e0471632c9604,kama asante ya punda ni mateke afadhali warudi kwao na wajisort straight up,1,"Kama punda ni pimp, bora kwenda nyumbani na kupata moja kwa moja."
swa_d8ea5b359e82230988b25a0961a7db89,kama mimi ni brazil ni kufkuza mexico warudi kwao huwezi kuja kwa keja yangu alafu unikazie,1,Kama mimi ni katika Brazil Mimi ni kuchunguza Mexico kurudi kwao huwezi kuja katika duka la vito yangu
swa_bd5aa531e272719b0209f59cd32e041e,sijawai rt but vile foreigners hujibeba unaezataka tu warudi kwao mshai ona maringo ya wasudi wa kapsoya,1,Sijui RT lakini wageni tabia kama hiyo wewe tu unataka wao kwenda nyumbani maskini kuona duru ya wapanda capsoya
swa_f0aa8ad3f5326a038f2b777be7e6e234,wakaaji wa luhololo waomba msaada warudi kwao hatuwapei,1,"Watu wa Luhololo wanataka msaada kurudi nyumbani, hatuwape"
swa_f70666350bc8ab4fe82b2c027cf00ad1,wanavyuo warudi kwao wachochee maendeleo badala ya kukaa mjini wanazulula hawana kazi wapenafasi,1,Wanafunzi hao huenda nyumbani ili kuchochea maendeleo badala ya kuishi mjini.
swa_f721faf95bea18badfd593784477f743,wakimbizi warudi kwao hakuna haja umove out kwa mzazi kwenda kuishi kwa neighbour,1,Wakimbizi wanarudi nyumbani bila haja ya kuhamia kwa mzazi kuishi na jirani
swa_007bb6592860b055f3fce668ef24230f,mmmm i get u hun wtu warudi kwao hatuwataki,1,mmmm i got u watu wao kurudi kwao hatutaki
swa_8dae23af2d94f403ca4fd2fbf5029b84,warudi kwao wajinga hao,1,"Warudi nyumbani kwao, hao wapumbavu"
swa_4c8eae4ba75fd1a870c0369ef6f07f8d,watu waamke warudi kwao,1,watu huamka na kurudi nyumbani kwao
swa_f9b8c7739683ee1da16b0cbd4a3c35c0,hawa warudi kwao mara moja,1,Wanapaswa kurudi nyumbani kwao mara moja.
swa_ebf69b9a333428e71cc7fb52a17bab2e,warudi kwao wakatengeneze economy,1,Wanarudi nyumbani kwao na watajenga upya uchumi wao.
swa_4ed5e31c05ee6f7ca6b622b104597963,bss ikiwa utavuta moshi wa magugu basi je wewe lakini pombe ni ujinga wewe fagots unapata kunywa kijinga zaidi,1,Bss kama wewe sigara bangi basi wewe kufanya lakini pombe ni stupid wewe fags kupata kunywa zaidi stupid
swa_e89446f0da955562f8409348c320982b,siku zote ni fagots wajinga tu za anime ambazo zilipata ujinga kusema lmao unapenda sana katuni za kijinga lol fuckin nerds,1,Ni daima tu fucking fagots kutoka anime kwamba got stupid kusema Imaao wewe upendo stupid cartoons lol fucking nerds
swa_f8c3d88b91dea39d4fdd286952db0cf1,blndebtch mapenzi ni kipofu mjinga wa hisia,1,Upendo wa deni kipofu ni kipofu mpumbavu wa hisia
swa_34377fdfc6168e82b5887ff7f3abd1fb,wewe ni mtu wa kuku chai na zgwembe,1,Wewe ni mtu wa chai na cock
swa_528ca53fbf41c4faca25f2b81bc96c7f,wezi ni walewale wembeniuleule,1,Wezi ni wale unaochagua.
swa_04abbb221b4f6333c278c14bf9ae1eee,why do khalwale hatekikuyus do much mko aje,1,Kwa nini khalwale haina kufanya mengi ya kuja yako
swa_8da17f87b3a46b3df45c4041835a1a20,why do you hatekikuyus wao ni mafala lakini,1,Kwa nini wewe si kuchukua yao kama zawadi lakini
swa_87a98c697cd0e9881778e7e2d61d55dd,hurwo muti itina ni ngoma mjinga ajaluo watahiriwe,1,Mti wa jua ni ngoma ya kijinga
swa_1034290c73d87e02ce48dd0576471f60,ripmsando si unishikie moses kuria tafadhali,1,Ripmsando usisikilize mimi Musa kulia tafadhali
swa_db11f111b32d30d837093d98f8a72842,ngoma ni mundu mjinga ya wakuyha datinitio gasusu,1,Kucheza ni kijinga kijinga cha datinitio mdogo
swa_8010ffd0eb790d22adef9edb9b5b7182,weh ni fangiujinga wenu umezidi,1,"Uh, ni kidogo mno."
swa_317533724fe290c646721c51e54ea61c,hawa ni wanubi wafala sana,1,Hao ndio manabii bora.
swa_7448d0dfdc294c19f8c93c34f8250dd5,hawa ni wanubi wajinga sana,1,Hao ni manabii wapumbavu.
swa_ce9bb0525cf2341cc69aaaca04351567,huyo si mwanaume ni mjinga,1,"Huyo si mtu, ni mpumbavu."
swa_6b91554fca41e1aff24608381b66bf27,trump kamfukuza campaign manager wake huyo akiwa rais anaweza fukuza watu wote white house abaki mwenyewe,1,"Trump alimfukuza meneja wake wa kampeni, sawa na vile rais anaweza kuwafukuza watu wote wa White House."
swa_49f7d0efb37a643fa2d9feaa768ff10c,waluhya mmejaa undersiege ona hawa sasa,1,Wao ni kamili ya chini ya kuzingirwa kuona hizi sasa
swa_05223b52a276cdb2e78029cbc885b691,ukianza porojo kama hizi utaisha kama this cant be hapa nimekataa na mtu asikutumie vitu za ufala and then you post its your reputation that is muddied,1,Kama kuanza kuongea kama hii wewe kuishia kama hii hawezi kuwa hapa nimekataa na hakuna mtu atakupeleka chochote kifalme na kisha wewe post sifa yake kwamba ni matope
swa_2901f7dcfe860feb82b5c411fd79c06b,this man who was selected moseskuria kujia akili ya kuku nauza,1,Mtu huyu ambaye alichaguliwa zaidi bila busara kuja na wazo la kuku kuuza
swa_3c0c8605e63527447697adb45bd50622,tondu wi mjinga alafu rt mtoto wa malaya ni malaya,1,Tondu wi mjinga alafu mtoto wa kahaba ni kahaba
swa_a727ae78c22c174ebe0fd8b2a1a124ab,tuwache kapisa hehe rt achana na sisi priss hawa waluhya wote wamevuta mandukulu lunjez penda that ryt cc,1,He he rt kutuacha Priss hizi mpya wote kuvuta wajukuu lunchjez upendo kwamba rit cc
swa_a7d121fc511f0b9cef44fbfd440f2f07,ukabila kwa wakenya ni kama urogi wanauchukia kwa kusema lakini kwa kutenda wanaupenda ni nani aliroga wakenya tribalism,1,Uhusiano wa kikabila kwa Wakenya ni kama watu wengi wanachukia kuzungumza lakini kwa kufanya hivyo wanapenda wale ambao waliongoza kabila la Wakenya
swa_421dd28dfb3ae5415a37affb92c8fdae,ukichunguza vizuri utapata njoki chege anapea k h kama mimi chenye hakina any ata iyo subaru ya blue mdomo ni ku overcompensate tu,1,Kama wewe kuangalia vizuri utaona nyoka chege hutoa k h kama mimi hakuna shaka yoyote hata subaru ya kinywa bluu ni tu overcompensated
swa_81a3e38a98b70da70f3a6b9a2f323e9f,uliliwe unakipi chakupeana wewe si ni juzi tu wewe ndo ulikua ukilia ukiwa court kwa mambo kama haya tu kweli debe tupu haliachi kelele,1,Wewe si tu msichana wewe kukua kulia katika mahakama kwa mambo kama hii tu kweli tupu deck haina kuacha kelele
swa_a2d3728593f2f9eba8995c75d430179b,umbwa wewe endelea kuota kuleni kiburi yenu tanotena kumirakumira wembeniuleule kaziiendelee,1,Wewe mbwa mdogo kuendelea ndoto kula kiburi chako tutaendelea na moja kuendelea
swa_908c51515fce684133d765a06a43106a,wako wapi hawa waluhya wa ugali chai moto,1,Wapi hawa wapenzi wa chai ya chai ya moto?
swa_ec00b5869324d56a53a463f2bd32ea46,bauss luhyas are the reason kanu ilienda chini ya majiwalithreaten kula hio jogoo,1,Bauss luhyas ni sababu kanu akaenda chini ya majihatarisha kula kwamba kuku
swa_8d8b4fa55a3dff5e2d39e343e695b3d1,labda anataka kuwa zaidi ya rafiki yako au labda yeye ni mjinga mjinga huwezi kujua hadi utakapomfanya awe cum,1,Labda anataka kuwa zaidi ya rafiki yako au labda yeye ni mpumbavu stupid huwezi kujua mpaka wewe kufanya naye cum
swa_007e3ddda1d5b7e6a3af17b4c2e7df85,wacha tuwaue watoto wachanga wtf nilisikia tu wow,1,Hebu kuua watoto wtf nimesikia tu wow
swa_3e2470ba8f6de0597c524e673e2571c0,hizo ballot zote zumeleak naona tu raila ndio amevotiwa kwani hampendi huyo kijana wa sugoi,1,All those ballots are Zeleak Mimi kuona tu Raila ambaye got voted kwa sababu yeye si kama Suguy vijana.
swa_180bb0536bbb2d4e4a833040e0fd9a5d,raila sahii amelala anaota vile amekuwa aki loos election haha,1,Raila Sahii ni kulala ndoto kama yeye imekuwa kupoteza uchaguzi haha
swa_7553a6f1a9b73ae191c29d44ed8f5004,wueh i m at a local market huku kiambu and some centr s i ve gone to watu wanasema wataangusha baba na mama asubuhi na mapema hakuna vile wameishi kuambiwa baba ni mbaya sasa akuw mzuri thi elect will be tough af,1,Wueh mimi ni katika soko la ndani ambapo tatizo na baadhi ya vituo nimekwenda kwa watu wanasema wao kuacha baba na mama mapema asubuhi hakuna njia wameishi alimwambia baba ni mbaya sasa akuw nzuri hii uchaguzi itakuwa ngumu af
swa_e9353912ac0fa19aef796ba4412768bb,i strongli support wajackoyahtheth in thi elect bwana bangi lazima tuvut na wajackoyahtheth rutoisaliar jua hautapata hata kitu huko kwa orezo orezo ni wajackoyahtheth,1,Mimi kwa nguvu kuunga mkono Jacoyahtheth katika uchaguzi Bwana bangi lazima kuvuta na Jacoyahtheth rutoprayer jua hawezi kupata chochote huko kwa ajili ya orezo orezo ni Jacoyahtheth
swa_116ac122a8e7d87928b705870a266c86,kuna mluhya mahali anangoja after elect atumi ballot box kama ndoo ya unga,1,Kuna kijana mmoja akingojea wapiga kura kupata sanduku la kupiga kura kama ndoo ya unga.
swa_e4a2cdd0d4da252de4e12998a496ddb8,mlevi amepewa magari za kupiga watu wa arap siku ya elect,1,Mnywaji huyo amepokea magari ya kuwapiga watu wa Arab siku ya uchaguzi
swa_6a93787b1a15ea2ad23683dd895d133c,who are you to be insulting kenyans all the time wewe ni nani na uko na nini you are just a somali refugee,1,wewe ni nani kuwachongea wakenya wakati wote wewe ni nani na uko wapi na kwa nini wewe ni tu mkimbizi Somalia
swa_bfb0d68063d2085f21075edd53ad8e87,hawa majamaa wajaluobkila mwaka wako na mambo washenzi sema kimeumana kenyadecides,1,Watu hawa watakuwa mwaka wako na mambo watu wazimu wanasema kuwa imekuwa kidogo ya fujo.
swa_b4611d5fb8caa4d4c9ee9a95ece9107c,yaani watu wa bangi hamfiki million kenyadecides,1,"Hiyo ni, watu wenye bangi hawafiki milioni Kenyadecides"
swa_0fe7b7621bb15f59c8f9aaf438dd9e22,huyo msee wa towel pia atapewa hsc kenyadecides,1,Mchoro wa maji ya bomba pia utapewa hsc kenyadecides
swa_43c62041f0ab7d80a501081132cbda45,watu wa ingo tumepiga jemb hatuna finger print kenyadecides,1,Ingo watu tumekuwa hit daraja hatuna alama ya kidole Kenya maamuzi
swa_480765f31afd6b3be22a3be2aa2a7a1a,mr chebukati we will kill you buana uchaguzi mkuu Kenya,1,Bwana Chebukati sisi kuua wewe uchaguzi mkuu wa Kenya
swa_f58133ac7c264953a6ab754805e07d27,kuna wale wanarudi bondo kuna wale wa sugoi halafu kuna wew facewithtearsofjoyfacewithtearsofjoyfacewithtearsofjoy uchaguzi mkuu Kenya,1,Kuna wale ambao wanarudi kwenye bend kuna wale wa sugoi kisha kuna sisi uso na machozi ya furaha uso na machozi ya furaha uso na machozi ya furaha uchaguzi mkuu kenya
swa_fad39ba87ddd7d0ab7e0ff8a01a73055,kenyan hatuko seriou mtu wa bangi anashinda reverend rollingonthefloorlaughingfacewithtearsofjoybrokenheart electionske politicsnew uchaguzi mkuu Kenya kenyadecides kenyadecid kenyanelection nairobigovdebate,1,Kenya sisi si seriousou mtu wa bangi kushinda reverend rolling sakafu laughing uso na machozi ya furaha moyo kuvunjika uchaguzi siasa uchaguzi mpya Kenya Kenya maamuzi Kenya maamuzi Kenya uchaguzi Nairobi bigovdebate
swa_b5d9f4954705e6e4d71bd174848a2442,for baba it s not kuoga na kurudi soko it s kuoga na kurudi bondofacewithtearsofjoy kenyanelection rutothefifth whereisbaba,1,Kwa baba si kuoga na nyuma soko ni kuoga na nyuma bond uso na machozi ya furaha Kenya uchaguzi njia ya tano ambapo baba ni
swa_113c6025da716a73138c49179c868e2c,tifa poll raila ule amekasika me na hiyo ni mingi sana bwana raila wakukasirika,1,Praise poll Raila yeye ambaye kugusa mimi na kwamba ni sana Mheshimiwa Raila hasira
swa_408f25afbb429fa4d5466a32142df568,kenya kwanza itaudwa vilivyo,1,Kenya itaanza kuteswa
swa_bb7ca36b85a87a6ea4e58a3ea0db913c,bana rt mayne not cool smh o rt raila ucio ni mjinga na kingura kino kiu kiambe gikarue,1,Watoto Rt mayne si cool smh o rt reli ucio ni stupid na hii kingra hii kiu anasema kuamka
swa_27077e14527a9e75e5876e5ca8f73771,bangi gani mmevuta rt na kukle mu indernetrt sasa skiza hawa waluhya cont,1,Nini wewe ni sigara Rt na kula katika IndernetT sasa sketch haya yaliyomo safi
swa_97881407a64fd315d35c6f81961324ce,na musisahau uncl chebuni wa seventh day kenyadecides kenyaschoice,1,na usisahau siku ya saba Kenyaamua Kenya uchaguzi
swa_40875a01e4a0b897af45fe0a911f29d6,wewe sio bitch yangu ni jibu ninalopenda zaidi kwa maandishi marefu,1,Wewe si bitch yangu. ni jibu langu favorite kwa ujumbe mrefu.
swa_34dadddc0b81a974c0193d8ae12753a3,waluhya hawa ni ugali na kuku tu,1,Hizi ni mayai na kuku tu.
swa_2732216444f02aea49ee69eb5f6dde31,wanafunzi wengi wakizanzibar warudikwao mwaka huu,1,Wanafunzi wengi wanaorudi Zanzibar mwaka huu
swa_cef5ed69f5c9ff6ee7fd564dc09bfd01,sikiza kijana nitakufinya mpaka mamako akipige nduru akiwa kissii mimi sio sonko,1,Sikiliza kijana nitakuponda mpaka mama yako atakapompiga njiwa kama njiwa mimi si shabiki
swa_9ee5ef789de9933bd99adbcb94a6e31b,siku ya kufa kwa nyani miti yote huteleza uhurus time has come luolivesmatter kushinda za makabila mengine,1,Siku ya kifo cha nyani miti yote kuteleza juu wakati wa kimbunga ni kuja ushindi wa makabila mengine
swa_7def8188f0987449b40bca6f215d504e,sikuizi wanakata ribbon kwa kila kitu hata wakinunulia sanitary pads for young school girls lazima wakate ribbon in celebration ni politics,1,Mimi si kuwazuia kukata ribbons kwa kila kitu hata kununua sanitary pads kwa wasichana vijana shule lazima kukata ribbons kwa ajili ya sherehe ni siasa
swa_ff5e2af3ce7825ccc6cb27ff169f6ecb,u c h o m w e those luhyas who are skinny ni wale waliacha mila wakakuwa watumwa all luhyas should be fat,1,Wale luhyas ambao ni nyembamba ni wale ambao wameacha mila na kuwa watumwa wote luhyas lazima mafuta
swa_84843e33e489c945947070185004af66,luhyas b like rt tweeple are still awake hehe mimi nimeamka kunywa chai saa tisa,1,luhyas b kama rt tweeple bado ni macho hehe mimi kuamka kunywa chai saa tisa
swa_bae6d4911335af69f7d5d0f0fd461c4d,utaskia ooh ni raila anaangusha mugumo trees kushtua uthamaki pictwittercomnybjhqnsh,1,Rainbow ooh ni raila kuanguka mwisho wa miti shocking rainbow pictwittercomnybjhqnsh
swa_decc682375bcddf4973ea86921ef313f,vile directors wa cbk wenye hawakuwa kwa list wataingia kwa ofisi kesho uhurueurothieves pictwittercomlxyyyqjr,1,Wakurugenzi wa CBK ambao hawakuwa kwenye orodha wataingia ofisini kesho.
swa_233fbcb8c7cf11dcbc798b9593ea2ed4,vile naona huyu gavana kidogo kidogo atapeana presser akiwa baze ya jaba arrestsonko noreformsnoelections,1,Kama ninaona gavana huyu mdogo kidogo kutoa vyombo vya habari kama msingi wa Jabsonko kukamatwa na marekebisho uchaguzi
swa_193f74f1bee31577ec579e549395e2a3,vitendawili na uchawi bondo bondo bondo bondo kabisa h e gov mike mbuvi sonko wembeniuleule,1,Uchawi na uchawi Bondo Bondo Bondo Bondo Bondo kabisa H e serikali Mike Blue Sonko Wembeniuleuleule
swa_5f815c59c4cb255ee8a919c42dbc0f4d,wacha hata nusu mkate after kujiaibisha na hii paybill yako hata blueband ya kujipakaju mkate hupatihupati railapresser,1,Acha hata nusu ya mkate baada ya wewe embarrass mwenyewe na bili hii ya malipo hata blueband yako mwenyewe paste mkate haina kupata railapresser
